SL,Data set,Encode Time,Encode Memory,,Decode Time(ms),Decode Memory(Mb)
231,"Charlie Ramos
223015664
BSc in Textile
CGPA:3.96
Grade:A",159.2144966,128.702622,,6283.981085,16.569386
232,"Maryjane Carpenter
321002742
BBA
CGPA:2.77
Grade:B-",154.1185379,128.702445,,6599.889755,16.569386
233,"Harold Owens
203015188
BBA
CGPA:3.45
Grade:B+",169.226408,128.702439,,6629.629374,16.569441
234,"Ephraim Gray
223015610
BA in English
CGPA:3.37
Grade:B+",159.4605446,128.702672,,6015.491009,16.569599
235,"Johnie Hicks
211002384
BSc in Textile
CGPA:2.65
Grade:C+",144.2401409,128.702622,,6128.175735,16.569336
236,"Archie Bradley
321002788
BSc in EEE
CGPA:3.58
Grade:A-",145.768404,128.702822,,6051.564932,16.569394
237,"Frank Harper
223002569
BSc in CSE
CGPA:3.56
Grade:A-",149.2135525,128.702446,,5997.326612,16.569458
238,"Bryant Cole
322002849
BA in English
CGPA:3.28
Grade:B+",149.5578289,128.70262,,6543.634892,16.569834
239,"Anton Griffin
322002843
BSc in EEE
CGPA:3.75
Grade:A",152.18997,128.702618,,6617.64884,16.569601
240,"Shea Rogers
321002723
BSc in CSE
CGPA:2.58
Grade:C+",164.6809578,121.393044,,6132.959366,16.569266
241,"Donna Dunn
222002473
BSc in CSE
CGPA:2.56
Grade:C+",602.4084091,128.702008,,6853.736639,16.569458
242,"Joyce Miller
222002440
BBA
CGPA:3.35
Grade:B+",953.7911415,128.702003,,6000.644207,16.569369
243,"Averie Montmery
211002318
BA in English
CGPA:2.87
Grade:B-",160.0475311,128.701851,,6610.156775,16.569593
244,"Fritz Watson
222002453
BA in English
CGPA:3.26
Grade:B+",155.0152302,128.702013,,6588.017941,16.569386
245,"Amiah Weaver
322002809
BSc in EEE
CGPA:2.84
Grade:B-",151.7608166,128.703027,,6084.833384,16.569464
246,"Emmett bell
323002968
BA in English
CGPA:2.88
Grade:B-",142.3866749,128.702658,,5974.382401,16.569873
247,"Clayton Robertson
211002387
BSc in Textile
CGPA:3.31
Grade:B+",158.9460373,128.702455,,6259.528637,16.569578
248,"Willie Anderson
223002599
BBA
CGPA:2.73
Grade:C+",146.1753845,128.702614,,6505.5511,16.56945
249,"Jacquelyn Hunt
322002848
BBA
CGPA:3.17
Grade:B",154.7281742,128.702612,,6630.86462,16.569514
250,"Karl Rice
323002917
BBA
CGPA:3.47
Grade:B+",151.2761116,128.70359,,6730.364561,16.569729
251,"Floyd Howard
322002887
BA in English
CGPA:3.09
Grade:B",140.0740147,128.702448,,6017.390966,16.569697
252,"Tom Morrison
321002734
BBA
CGPA:3.01
Grade:B",145.819664,128.70261,,6138.226271,16.56997
253,"Gilbert Robinson
223002540
BSc in EEE
CGPA:3.99
Grade:A",142.7721977,128.702621,,6674.510002,16.569548
254,"Mark Hamilton
203015123
BBA
CGPA:3.46
Grade:B+",159.3799591,128.70244,,6250.99802,16.569428
255,"Jay Medina
211002309
BSc in EEE
CGPA:3.65
Grade:A-",149.646759,128.702444,,6564.345121,16.569458
256,"Lorelai Bryant
211015264
BSc in CSE
CGPA:3.01
Grade:B",145.5199718,128.709243,,6573.752642,16.569473
257,"Martin Willis
211015295
BSc in EEE
CGPA:3.17
Grade:B",146.8906403,128.702618,,6642.13562,16.56945
258,"Kianna Hill
223002543
BSc in Textile
CGPA:3.11
Grade:B",162.9433632,128.702448,,6598.398924,16.569906
259,"Edward Long
203015199
BBA
CGPA:3.37
Grade:B+",150.7194042,128.702758,,6361.710072,16.5693
260,"Adrienne Ford
211002311
BA in English
CGPA:2.5
Grade:C+",149.91045,128.702621,,6043.045044,16.569266
261,"Harvey Parker
211002316
BSc in Textile
CGPA:3.42
Grade:B+",164.3562317,128.702623,,6537.322998,16.569907
262,"Sarahi Butler
223002516
BSc in CSE
CGPA:2.89
Grade:B-",291.9459343,128.702619,,5954.046488,16.569847
263,"Hiram Gardner
323002986
BSc in Textile
CGPA:3.42
Grade:B+",919.6658134,128.702469,,6219.670773,16.569338
264,"Alfred Jones
323002943
BSc in Textile
CGPA:2.8
Grade:B-",528.1465054,121.39457,,6266.49642,16.569338
265,"Harry Wagner
322002839
BSc in CSE
CGPA:2.97
Grade:B-",147.1011639,128.702159,,5930.848122,16.5694
266,"Phillip Weaver
223015650
BSc in Textile
CGPA:2.97
Grade:B-",155.513525,128.702016,,6555.042505,16.569522
267,"Maribel Taylor
321002798
BBA
CGPA:3.6
Grade:A-",156.5961838,128.702292,,6622.163296,16.569754
268,"Jasper Hicks
211015268
BSc in EEE
CGPA:3.25
Grade:B+",151.7419815,128.701978,,6355.374575,16.569386
269,"Addison Warren
222002498
BSc in EEE
CGPA:3.92
Grade:A",166.3033962,128.702383,,7023.420572,16.569272
270,"Stanley Stewart
203002092
BSc in Textile
CGPA:3.75
Grade:A",150.3143311,128.702772,,6261.53326,16.56933
271,"Nathaly Sanchez
203015113
BSc in Textile
CGPA:2.91
Grade:B-",145.6267834,128.702625,,5870.392561,16.569394
272,"Leopold Vargas
323002915
BSc in EEE
CGPA:2.71
Grade:C+",146.5275288,128.702852,,6163.877726,16.56933
273,"Patrick Moreno
211002390
BBA
CGPA:3.57
Grade:A-",145.8287239,128.702441,,6052.06871,16.569688
274,"Alma Reed
323002997
BSc in CSE
CGPA:3.58
Grade:A-",728.2691002,128.703463,,6572.477341,16.569568
275,"Lilian Carroll
203002074
BA in English
CGPA:3.47
Grade:B+",831.0227394,128.703733,,6066.163301,16.569697
276,"Howard James
223002592
BA in English
CGPA:2.68
Grade:C+",157.2928429,128.702685,,6134.152889,16.569353
277,"Kristin Fox
223015679
BBA
CGPA:2.65
Grade:C+",148.4253407,128.702716,,6607.819319,16.569569
278,"Norman Harper
203015122
BBA
CGPA:3.23
Grade:B",148.1640339,128.703617,,5989.799738,16.569386
279,"Giuliana Hayes
203002021
BSc in EEE
CGPA:3.39
Grade:B+",145.0986862,128.702448,,6501.18041,16.569394
280,"Lewis Rogers
321002707
BA in English
CGPA:3.91
Grade:A",156.4638615,128.70262,,6041.972637,16.569633
281,"Huston Perkins
222002483
BBA
CGPA:3.68
Grade:A-",145.7903385,128.702613,,6553.060293,16.569586
282,"Archie Weaver
321002762
BBA
CGPA:3.48
Grade:B+",156.3067436,128.703618,,6055.056334,16.569402
283,"Anthony Lane
321002711
BSc in CSE
CGPA:3.46
Grade:B+",157.1390629,128.702446,,6397.706747,16.569466
284,"Nicholas Shaw
222002414
BA in English
CGPA:3.11
Grade:B",156.6135883,128.702621,,6636.079073,16.569266
285,"Araceli Hawkins
322002886
BSc in EEE
CGPA:3.53
Grade:A-",449.662447,128.703595,,6179.709673,16.569522
286,"Gus Williamson
203015150
BSc in Textile
CGPA:2.65
Grade:C+",962.4667168,128.703112,,5974.83182,16.569762
287,"Averie Gonzalez
223002559
BSc in CSE
CGPA:2.77
Grade:B-",327.3844719,128.702681,,5915.260315,16.569569
288,"Heidy Austin
323002958
BBA
CGPA:3.11
Grade:B",154.0026665,121.393001,,6200.435638,16.569208
289,"Laurel Castro
322002873
BA in English
CGPA:2.91
Grade:B-",147.6867199,128.70181,,6259.074211,16.5694
290,"Hoy Owens
222002407
BA in English
CGPA:3.01
Grade:B",151.7541409,128.702005,,6152.337074,16.569266
291,"Alphonse Mendez
203002046
BSc in CSE
CGPA:3.92
Grade:A",149.9364376,128.702008,,6029.265881,16.5694
292,"Allen Cook
321002786
BSc in CSE
CGPA:3.75
Grade:A",156.1989784,128.703814,,6248.778343,16.5694
293,"Lee Mills
222002454
BSc in CSE
CGPA:2.6
Grade:C+",146.4960575,128.70225,,6273.303509,16.569514
294,"Mike Ford
211015267
BSc in EEE
CGPA:3.13
Grade:B",145.083189,128.702642,,6553.026676,16.569458
295,"Giovanna Henry
211002361
BA in English
CGPA:3.98
Grade:A",144.3972588,128.70265,,6022.240162,16.569514
296,"Earl Daniels
322002855
BBA
CGPA:2.65
Grade:C+",141.2255764,128.702439,,6470.252752,16.569394
297,"Franklin Brooks
321002773
BA in English
CGPA:3.62
Grade:A-",154.1590691,128.702452,,6239.464045,16.570149
298,"Harry Rogers
203015116
BSc in Textile
CGPA:3.71
Grade:A-",152.4655819,128.702591,,6348.244905,16.569922
299,"Meadow Rivera
211015280
BSc in CSE
CGPA:2.66
Grade:C+",149.6984959,128.702647,,6560.640812,16.569657
300,"Joyce Allen
322002811
BSc in EEE
CGPA:3.97
Grade:A",151.8433094,128.703725,,6278.900146,16.569905
301,"Willis Cox
203002078
BSc in CSE
CGPA:3.98
Grade:A",155.2267075,128.702443,,6594.254255,16.569786
302,"Franklin Johnston
211002363
BSc in Textile
CGPA:3.97
Grade:A",157.2701931,128.702654,,6691.071749,16.56945
303,"Ernest Cook
211002338
BSc in EEE
CGPA:3.65
Grade:A-",156.7306519,128.702645,,6079.561472,16.56933
304,"Lilianna Herrera
223015638
BSc in Textile
CGPA:3.66
Grade:A-",174.1838455,128.702654,,6069.400072,16.569458
305,"Harry Patterson
322002844
BSc in CSE
CGPA:2.64
Grade:C+",150.1684189,128.703655,,6617.633581,16.569511
306,"Ernest Rose
223015689
BBA
CGPA:2.82
Grade:B-",150.3145695,128.702438,,6243.671656,16.569394
307,"Alma Ellis
203015124
BSc in EEE
CGPA:2.73
Grade:C+",153.4047127,128.702644,,6606.735945,16.569394
308,"Clara Cox
222002416
BSc in EEE
CGPA:2.78
Grade:B-",153.4039974,128.702827,,6573.489428,16.569842
309,"Stewart Hamilton
203002066
BSc in CSE
CGPA:2.81
Grade:B-",148.7452984,128.702912,,5950.851917,16.569458
310,"Harley Nichols
211015274
BA in English
CGPA:3.16
Grade:B",164.6800041,128.70245,,6524.197578,16.569458
311,"Jacquelyn Hamilton
323002999
BBA
CGPA:2.76
Grade:B-",159.2826843,128.702445,,6584.562302,16.56933
312,"Horace Miller
322002846
BA in English
CGPA:3.03
Grade:B",158.8757038,121.393065,,6570.713282,16.569266
313,"Dania Johnston
203015152
BSc in EEE
CGPA:3.59
Grade:A-",163.4037495,128.702008,,6644.914627,16.569586
314,"Leyla Wheeler
222002426
BA in English
CGPA:2.82
Grade:B-",155.4501057,128.70201,,6608.911514,16.569266
315,"Claud Marshall
203002067
BSc in CSE
CGPA:3.57
Grade:A-",162.9927158,128.701808,,6070.439816,16.569757
316,"Addison Wilson
211002356
BSc in Textile
CGPA:3.09
Grade:B",156.088829,128.701811,,6498.948336,16.569272
317,"Valery Butler
211015259
BSc in Textile
CGPA:2.53
Grade:C+",178.2057285,128.702459,,6032.237768,16.569514
318,"Louis Garcia
211015272
BSc in Textile
CGPA:2.57
Grade:C+",160.1982117,128.70265,,6628.992319,16.56957
319,"Alexander Parker
323002946
BBA
CGPA:2.55
Grade:C+",139.9309635,128.702963,,6618.438244,16.56921
320,"Eileen Kelly
203015197
BSc in Textile
CGPA:3.74
Grade:A-",145.4102993,128.70245,,6674.6521,16.569529
321,"Ally Wilson
322002813
BSc in EEE
CGPA:3.19
Grade:B",146.488905,128.702644,,6575.324297,16.569599
322,"Eddie Black
211015222
BSc in EEE
CGPA:2.6
Grade:C+",151.1147022,128.702644,,6516.577721,16.569842
323,"Mckinley Patel
223002558
BA in English
CGPA:3.34
Grade:B+",157.4850082,128.703633,,6315.536737,16.569713
324,"Timothy Wells
203015182
BSc in Textile
CGPA:3.39
Grade:B+",155.7166576,128.702451,,5935.056686,16.56921
325,"Norman Jimenez
222002495
BBA
CGPA:3.66
Grade:A-",156.4981937,128.702961,,6419.028282,16.569386
326,"Krista Kennedy
322002870
BSc in CSE
CGPA:2.82
Grade:B-",154.9525261,128.702904,,6320.129156,16.569513
327,"Esperanza Riley
323002975
BSc in EEE
CGPA:3.66
Grade:A-",156.4519405,128.702649,,6260.26392,16.569784
328,"Sylvester Austin
322002803
BSc in EEE
CGPA:2.58
Grade:C+",165.0483608,128.703632,,5877.311707,16.569529
329,"Percy Green
211015245
BSc in EEE
CGPA:2.59
Grade:C+",159.6825123,128.702445,,6224.58744,16.569266
330,"Flem Sanchez
203015126
BSc in CSE
CGPA:3.93
Grade:A",177.6509285,128.702912,,5979.006052,16.56933
331,"Joyce Evans
322002876
BA in English
CGPA:2.97
Grade:B-",168.1611538,128.702648,,6557.533026,16.56945
332,"Paul Andrews
321002749
BA in English
CGPA:3.8
Grade:A",160.4096889,128.702896,,6251.737595,16.569266
333,"Selah Harrison
223015601
BBA
CGPA:3.56
Grade:A-",147.1786499,128.702641,,6616.467953,16.569394
334,"Gus Gutierrez
321002771
BA in English
CGPA:2.83
Grade:B-",152.6927948,128.70245,,6596.449614,16.56933
335,"Nyasia Romero
203002043
BSc in EEE
CGPA:3.64
Grade:A-",152.993679,128.702647,,6634.589672,16.569817
336,"Edwin Turner
203015189
BBA
CGPA:3.81
Grade:A",155.2603245,121.393193,,6045.787811,16.569394
337,"Martin Murray
322002890
BSc in EEE
CGPA:3.45
Grade:B+",157.8259468,128.702007,,6508.107662,16.56933
338,"Frederick Coleman
223015603
BSc in Textile
CGPA:3.83
Grade:A",159.1935158,128.701814,,6585.263729,16.569386
339,"Micah Cruz
223002593
BSc in CSE
CGPA:2.91
Grade:B-",148.8103867,128.701804,,6575.670958,16.56933
340,"Lester Jones
223015621
BBA
CGPA:2.82
Grade:B-",150.0768661,128.702535,,6643.97645,16.569978
341,"Iyana Lane
223002514
BA in English
CGPA:2.85
Grade:B-",148.380518,128.702455,,6658.882618,16.569409
342,"Anabel Matthews
211015275
BA in English
CGPA:3.78
Grade:A",146.5892792,128.704051,,6639.406204,16.569386
343,"Luther Morgan
323002911
BSc in CSE
CGPA:3.69
Grade:A-",153.6564827,128.702388,,6176.336288,16.569394
344,"Peter Moore
223015698
BA in English
CGPA:3.76
Grade:A",155.0118923,128.702647,,6366.219282,16.56933
345,"Grover Burns
321002796
BA in English
CGPA:3.02
Grade:B",432.9431057,128.702688,,6556.245327,16.569849
346,"Chester Salazar
203002010
BSc in CSE
CGPA:3.35
Grade:B+",880.638361,128.702617,,6076.74408,16.569416
347,"June Brown
223002520
BSc in EEE
CGPA:3.17
Grade:B",406.2542915,128.702675,,5919.398308,16.569386
348,"Willie Gonzal
323002925
BA in English
CGPA:2.79
Grade:B-",144.6185112,128.702615,,6367.884636,16.569474
349,"Averi Reed
223002534
BSc in CSE
CGPA:3.57
Grade:A-",155.2219391,128.702612,,6675.336838,16.569266
350,"Lon Gomez
211015223
BA in English
CGPA:2.54
Grade:C+",147.0656395,128.70271,,6601.597071,16.569391
351,"Janiah Willis
203015149
BSc in Textile
CGPA:2.85
Grade:B-",171.4029312,128.702651,,6530.91526,16.569945
352,"Frank Richardson
223002525
BBA
CGPA:3.56
Grade:A-",156.9709778,128.702443,,6634.318829,16.569825
353,"Nathaly Sanders
203002012
BA in English
CGPA:2.73
Grade:C+",157.4649811,128.702452,,5857.195854,16.56945
354,"Will Payne
223015685
BSc in EEE
CGPA:3.36
Grade:B+",160.0239277,128.702644,,6281.713247,16.569545
355,"Harlan Jimenez
323002961
BSc in Textile
CGPA:2.55
Grade:C+",153.0132294,128.702652,,6177.551031,16.569561
356,"Amiah Pierce
223015646
BSc in Textile
CGPA:3.84
Grade:A",274.8935223,128.702649,,6274.826527,16.56924
357,"Sylvester Jones
203015165
BSc in EEE
CGPA:2.61
Grade:C+",978.2631397,128.702553,,6511.451006,16.569386
358,"Howard Williamson
211015217
BSc in Textile
CGPA:3.17
Grade:B",481.1747074,128.702686,,5978.959084,16.569705
359,"Aubrey Andrews
203002083
BSc in CSE
CGPA:2.54
Grade:C+",163.2106304,128.702611,,6095.826149,16.569473
360,"Ben Jones
223002532
BA in English
CGPA:3.94
Grade:A",160.838604,121.39336,,6222.141743,16.569849
361,"Jacob Sanders
321002727
BBA
CGPA:2.97
Grade:B-",142.3592567,128.702,,6581.578255,16.569458
362,"Charity Lee
211015283
BA in English
CGPA:2.76
Grade:B-",157.4146748,128.703014,,5899.586439,16.569415
363,"Lon Hamilton
211015246
BBA
CGPA:3.54
Grade:A-",148.5931873,128.702119,,6249.733686,16.569266
364,"Charlie Hayes
322002892
BSc in Textile
CGPA:3.02
Grade:B",149.815321,128.70201,,6270.608902,16.56933
365,"Erastus Nelson
203002069
BSc in Textile
CGPA:3.24
Grade:B",162.3175144,128.702523,,6460.174561,16.56941
366,"Araceli Coleman
203002003
BSc in Textile
CGPA:3.17
Grade:B",158.8273048,128.702652,,6429.190874,16.569713
367,"Jamiya Watson
223002542
BSc in CSE
CGPA:2.9
Grade:B-",170.0091362,128.703588,,6282.91297,16.569458
368,"Perry Moore
223002513
BBA
CGPA:3.82
Grade:A",773.5731602,128.702605,,6293.10894,16.569514
369,"Clyde Thomas
323002910
BA in English
CGPA:3.73
Grade:A-",792.4814224,128.702681,,6073.657751,16.569428
370,"Dee Rose
223015623
BBA
CGPA:3.33
Grade:B+",142.1444416,128.702553,,6594.437122,16.569818
371,"Felipe Kelley
211015235
BSc in EEE
CGPA:2.75
Grade:B-",142.0071125,128.702679,,6638.736725,16.569442
372,"Victor Hansen
321002790
BA in English
CGPA:3.05
Grade:B",145.7891464,128.706582,,6610.841751,16.569266
373,"Ben Bell
223002556
BSc in CSE
CGPA:2.59
Grade:C+",149.4746208,128.702442,,6254.566193,16.569913
374,"Foster Mcdonald
321002759
BSc in Textile
CGPA:2.95
Grade:B-",164.6187305,128.702653,,6200.510263,16.569458
375,"Clifford Cruz
223002584
BSc in EEE
CGPA:3.78
Grade:A",148.9057541,128.702646,,6317.346811,16.569505
376,"Ray Scott
323002996
BSc in EEE
CGPA:3
Grade:B",150.8386135,128.702639,,6587.608337,16.56933
377,"Henery Alexander
211002348
BSc in Textile
CGPA:2.59
Grade:C+",153.627634,128.702454,,6041.309834,16.56945
378,"Izabelle Hunter
323002951
BSc in EEE
CGPA:3.83
Grade:A",148.1666565,128.702448,,6199.336052,16.569386
379,"Isom Ryan
323002942
BA in English
CGPA:3.24
Grade:B",400.6829262,128.702717,,6025.57683,16.569394
380,"Leonard Munoz
223015639
BSc in Textile
CGPA:3.76
Grade:A",932.1243763,128.702554,,6571.926117,16.569458
381,"Floyd Ferguson
203015196
BSc in CSE
CGPA:3.79
Grade:A",386.0607147,128.702679,,6179.917097,16.569466
382,"Celia Ortiz
203015173
BSc in CSE
CGPA:2.76
Grade:B-",175.3020287,128.702965,,6712.642431,16.569272
383,"Clifford Morles
322002893
BA in English
CGPA:2.77
Grade:B-",149.5454311,128.70226,,6278.444052,16.570153
384,"Gemma Tucker
211015216
BSc in Textile
CGPA:3.4
Grade:B+",148.9360332,121.393076,,6153.295279,16.574522
385,"Angeline Foster
203015104
BSc in Textile
CGPA:3.92
Grade:A",152.0030499,128.702012,,5976.057529,16.56945
386,"Virgil Webb
211015252
BSc in EEE
CGPA:3.8
Grade:A",140.3045654,128.703305,,6239.467621,16.56933
387,"Alphonse Green
203002034
BSc in CSE
CGPA:3.76
Grade:A",148.5824585,128.701807,,6265.402555,16.569386
388,"Adam Brooks
211002343
BBA
CGPA:2.88
Grade:B-",157.8874588,128.701998,,6566.188335,16.569394
389,"Eileen Gonzalez
321002712
BSc in Textile
CGPA:3.82
Grade:A",161.2224579,128.70246,,6612.182379,16.569522
390,"Johnie Patterson
321002777
BSc in CSE
CGPA:3.5
Grade:A-",148.0343342,128.70266,,6296.043396,16.569649
391,"Ora Burns
322002816
BSc in EEE
CGPA:3.15
Grade:B",683.1288338,128.702546,,6347.297192,16.5694
392,"Nathaly Wilson
223015652
BSc in CSE
CGPA:3.45
Grade:B+",876.9695759,128.704767,,6296.969175,16.569338
393,"Laci Rose
211015244
BSc in CSE
CGPA:3.58
Grade:A-",153.3763409,128.702571,,5862.513781,16.569394
394,"Calvin Turner
322002881
BBA
CGPA:3.1
Grade:B",145.4479694,128.70267,,6171.378374,16.569713
395,"Randolph Richards
223015629
BSc in Textile
CGPA:3.3
Grade:B+",142.7202225,128.70292,,6550.507784,16.569322
396,"Jacquelyn Brown
321002768
BSc in Textile
CGPA:3.54
Grade:A-",156.9499969,128.702453,,6007.590055,16.569492
397,"Vern Reyes
322002808
BSc in CSE
CGPA:2.86
Grade:B-",164.0067101,128.702444,,6028.073549,16.569905
398,"Christopher Garza
211015215
BSc in Textile
CGPA:3.29
Grade:B+",147.6967335,128.702655,,6064.723969,16.569336
399,"Leyla Larson
203015132
BA in English
CGPA:2.99
Grade:B-",157.3262215,128.702649,,6076.784134,16.569634
400,"Carl Kelley
321002758
BBA
CGPA:3.52
Grade:A-",160.2737904,128.703644,,6030.945539,16.569394
401,"Diya Washington
223015682
BSc in EEE
CGPA:2.74
Grade:C+",152.9049873,128.702449,,5996.960402,16.569785
402,"Lester Price
203015164
BSc in EEE
CGPA:2.54
Grade:C+",449.7659206,128.703684,,6240.754843,16.569394
403,"Karsyn Carlson
211002378
BSc in CSE
CGPA:3.51
Grade:A-",956.143856,128.702552,,6199.717522,16.569394
404,"Harris Marshall
211002321
BSc in Textile
CGPA:3.53
Grade:A-",334.81884,128.702685,,6592.840433,16.569466
405,"Marshal Griffin
323002980
BBA
CGPA:2.76
Grade:B-",163.9697552,128.70277,,5938.561916,16.569568
406,"Aracely Matthews
222002492
BBA
CGPA:3.83
Grade:A",147.9563713,128.702642,,6187.63113,16.569473
407,"Mattie Tran
223002536
BBA
CGPA:3.74
Grade:A-",155.7743549,128.702438,,6541.181564,16.569464
408,"Pearl Thomas
323002971
BSc in EEE
CGPA:4
Grade:A+",149.9154568,121.39287,,6127.69866,16.569914
409,"Irvin Knight
322002833
BSc in EEE
CGPA:2.51
Grade:C+",147.1152306,128.702326,,6310.24313,16.569594
410,"Oscar Williams
203002077
BSc in EEE
CGPA:3.5
Grade:A-",147.9458809,128.702007,,6153.126717,16.569522
411,"Nelson Moreno
203002029
BSc in Textile
CGPA:2.68
Grade:C+",148.8838196,128.701811,,6037.518024,16.56945
412,"Alisson Munoz
211015221
BBA
CGPA:3.01
Grade:B",159.9509716,128.701799,,6322.965384,16.569274
413,"Leo Mendez
321002774
BSc in CSE
CGPA:2.72
Grade:C+",141.6311264,128.702452,,6539.066792,16.569442
414,"Neveah Hansen
223015640
BBA
CGPA:2.92
Grade:B-",155.4288864,128.70264,,6525.678873,16.569266
415,"Jaslyn Ferguson
223015670
BSc in Textile
CGPA:2.53
Grade:C+",146.5330124,128.702453,,6497.862577,16.569458
416,"Arthur Torres
222002464
BSc in EEE
CGPA:2.94
Grade:B-",153.724432,128.702767,,6043.899775,16.569941
417,"Jeff Russell
323002931
BSc in Textile
CGPA:3.13
Grade:B",165.2600765,128.702969,,5941.673994,16.569392
418,"Ollie Patel
203015119
BA in English
CGPA:3.95
Grade:A",148.7336159,128.702733,,5910.219193,16.569568
419,"Giuliana Herndez
321002800
BA in English
CGPA:3.02
Grade:B",151.5836716,128.703658,,5969.187737,16.569501
420,"Mckinley Bennett
211002373
BSc in Textile
CGPA:3.54
Grade:A-",146.4734077,128.702454,,6111.172915,16.569394
421,"Henery Stevens
223015645
BSc in CSE
CGPA:3.82
Grade:A",143.7015533,128.702647,,6222.056866,16.569537
422,"Averie Bennett
323002959
BBA
CGPA:3.03
Grade:B",149.6038437,128.70264,,5970.494509,16.569842
423,"Jason Hall
203002094
BBA
CGPA:3.48
Grade:B+",145.1559067,128.702437,,6259.359598,16.570097
424,"Rayne Hall
222002435
BSc in Textile
CGPA:3.51
Grade:A-",813.7383461,128.702552,,6062.052011,16.569394
425,"Reuben Tran
211002341
BBA
CGPA:3.92
Grade:A",782.0765972,128.702787,,5983.647585,16.56933
426,"Frances Fernandez
222002462
BSc in CSE
CGPA:2.55
Grade:C+",156.1696529,128.702617,,6576.282263,16.569266
